Month,Sales_volume,Total_sales,Unit_price,Unit_cost,ROI,Profit_rate,Time_to_peak,Target,Version,Int_month
1.580414650783899,-0.6908528996583789,0.8526520598090428,0.15521738153150821,-0.45061330124905175,0.5536365736290708,0.715843680036855,1.410889906632866,-0.6196053415199354,3,12
-1.5709699417154692,-0.5896319911742512,0.8526520598090428,-0.31853560234337125,-0.634333247946601,-0.024177830951307232,0.12783908241168643,1.410889906632866,-0.7649584272563339,3,1
-1.2844804333064357,-0.7336209708094202,0.8526520598090428,-0.389040176698599,-0.42697255725181676,-0.2505961205657835,-0.13169306478077633,1.410889906632866,-0.7067125881895729,3,2
-0.9979909248974023,-0.6759217558754713,0.8526520598090428,-0.04660810447147561,-0.4864635931193098,0.28911793868366714,0.45887705756054487,1.410889906632866,-0.5612168595819905,3,3
-0.7115014164883688,-0.531791472040464,-1.0004965612565422,-0.07346224536799786,0.22664843196231563,-0.15091322166658142,-0.015190856326260709,-1.0115814424914886,-0.6494652492210994,4,4
-0.7115014164883688,-0.9275845357873811,-1.0004965612565422,-0.3254173283350316,-0.6247057305309138,-0.03653124531906304,0.04296073168319523,-1.0115814424914886,-0.6494652492210994,4,4
-0.42501190807933537,-0.61921167034039,-1.0004965612565422,-0.038577319480717034,-0.39395515408471143,0.24557310764079884,0.4146756368782412,-1.0115814424914886,-0.06757743003822583,4,5
-0.13852239967030192,-0.042784737800253,-1.0004965612565422,-0.4411311042717774,-0.3433587921920227,-0.37598404831761045,-0.2835249504857679,-1.0115814424914886,-0.13362107939637352,4,6
0.14796710873873156,-0.10820858232535925,-1.0004965612565422,-0.653777447749477,-0.17718186422215398,-0.7899878488256176,-0.8312712750917092,-1.0115814424914886,0.06341627333232627,4,7
0.434456617147765,0.08697961905119964,-1.0004965612565422,-0.679609121767135,-0.3341330902500146,-0.7484386034075833,-0.772809008663971,-1.0115814424914886,-0.4263242510657451,4,8
0.7209461255567985,-0.3981648003934327,-1.0004965612565422,-0.37020566471254074,0.13511509983801637,-0.5251828793621903,-0.4723369383472703,-1.0115814424914886,-0.4929860195323564,4,9
1.007435633965832,-0.46420096311783804,-1.0004965612565422,-0.6105527241689747,-0.1500542441225012,-0.7374056855499157,-0.7574239419775809,-1.0115814424914886,0.4675235273963271,4,10
1.2939251423748654,0.4872944171929405,-1.0004965612565422,-0.693608735029807,0.011671148702864217,-0.9467124602235898,-1.0595073653826417,-1.0115814424914886,-0.4820976136986517,4,11
1.580414650783899,-0.45341474253018554,-1.0004965612565422,-0.4640473299565596,-0.21631168623532893,-0.4797065668798357,-0.4138132828922509,-1.0115814424914886,-0.7331966146060511,4,12
-1.5709699417154692,-0.7021572356454383,-1.0004965612565422,0.13304397780549523,-0.3697901050036607,0.473645815543049,0.6401598033113942,-1.0115814424914886,-0.8268178857264203,4,1
-1.2844804333064357,-0.7948998921392714,-1.0004965612565422,0.03605061574878022,-0.640180439316509,0.5019572193543249,0.6671414006034636,-1.0115814424914886,-0.6518901780312257,4,2
-0.9979909248974023,-0.6216138417376401,-1.0004965612565422,-0.3688058606736171,-0.8775452658821493,0.04552751436908293,0.2041859965236584,-1.0115814424914886,-0.8672333658951932,4,3
-0.7115014164883688,-0.8349360820934401,-1.0004965612565422,0.21684114762791787,-0.5974638765065869,0.7309760777175346,0.8777562033839856,-1.0115814424914886,-0.8009995260421336,4,4
-0.42501190807933537,-0.7693238319685496,-1.0004965612565422,-0.6842838449905153,-1.1183108637346277,-0.3114914179110071,-0.20467644542759267,-1.0115814424914886,-0.787020524666111,4,5
-0.13852239967030192,-0.7554760203844018,-1.0004965612565422,0.21356593267404733,-0.9182347086359076,0.9348597335270051,1.0545030449459718,-1.0115814424914886,-0.851067173827684,4,6
0.14796710873873156,-0.8189216061117727,-1.0004965612565422,0.058471852205354655,-0.9959153735896328,0.7634354490624369,0.9065491049541344,-1.0115814424914886,-0.7762177045551166,4,7
0.434456617147765,-0.7447745823166522,-1.0004965612565422,-0.006240558099073436,-0.8702798048589293,0.5865385925668425,0.7464860977097715,-1.0115814424914886,-0.7658142844834372,4,8
0.7209461255567985,-0.7344687960084497,-1.0004965612565422,0.07818124398220366,-0.7316143279740369,0.6199683634264629,0.777334536719926,-1.0115814424914886,-0.5849906714459746,4,9
1.007435633965832,-0.5553421720135044,-1.0004965612565422,-0.3600643641019794,-1.0998456883383374,0.19857882986238337,0.36633877641373386,-1.0115814424914886,-0.47201751746832243,4,10
1.2939251423748654,-0.4434292457416164,-1.0004965612565422,-1.2108541655807041,-1.2905925257422648,-1.1249148360897496,-1.3348562941950504,-1.0115814424914886,-0.5451457627619374,4,11
1.580414650783899,-0.5158711988586887,-1.0004965612565422,-0.7558716060838037,-1.3611778508752328,-0.2808407169547536,-0.16776596111795272,-1.0115814424914886,-0.77066414210369,4,12
-1.5709699417154692,-0.73927313880295,-1.0004965612565422,-0.006891033499868572,-0.7507710271189859,0.5092919790617506,0.674096660624722,-1.0115814424914886,-0.6061969116286484,4,1
-1.2844804333064357,-0.5763493963894565,-1.0004965612565422,-0.7645571617375503,-1.4215049752944395,-0.25737890144760517,-0.13975306524922423,-1.0115814424914886,-0.6195577938962075,4,2
-0.9979909248974023,-0.5895848897743051,-1.0004965612565422,0.02168051337340291,-1.4302179662816585,1.0090330692008442,1.116458480423364,-1.0115814424914886,-0.7104688504640824,4,3
-0.7115014164883688,-0.6796427664712117,-1.0004965612565422,-0.1280141752115912,-1.461423162664018,0.8032755609450953,0.9415445715605226,-1.0115814424914886,-0.812410955736846,4,4
-0.42501190807933537,-0.780628167955609,-1.0004965612565422,0.012890734730291358,-1.1706600150749373,0.8141670717876666,0.9510463101903063,-1.0115814424914886,-0.788637143872862,4,5
-0.13852239967030192,-0.7570774679825685,-1.0004965612565422,-0.4744705336896192,-1.0172728686417727,-0.03386450439942073,0.11710144515780396,-1.0115814424914886,-0.8463124114548872,4,6
0.14796710873873156,-0.8142114661171646,-1.0004965612565422,-0.5823541555640278,0.0664307174339955,-0.8046145410151013,-0.8520509187713461,-1.0115814424914886,-0.848166768780278,4,7
0.434456617147765,-0.8160484207150617,-1.0004965612565422,-0.3454186599695903,1.1067783538193214,-0.9522824016455518,-1.0678513220518342,-1.0115814424914886,-0.7962923112930649,4,8
0.7209461255567985,-0.7646607933738875,-1.0004965612565422,-0.612381974943997,-0.3313038556149889,-0.6450511534512672,-0.6308690891208143,-1.0115814424914886,-0.8384670535397726,4,9
1.007435633965832,-0.8064397351260613,-1.0004965612565422,-0.36841559558601605,0.13316562448551075,-0.5215754793025751,-0.4676626558994731,-1.0115814424914886,-0.8159294798927157,4,10
1.2939251423748654,-0.7841136715516189,-1.0004965612565422,-0.23853005966436103,-0.7499390584826023,0.16613505582711363,0.3325771274526019,-1.0115814424914886,,4,11
