Month,Sales_volumn,Unit_price,Promotion_expense,ROI,Profit_rate,Unit_cost,Target,Version,Int_month
0.3636363636363636,0.0105820507756119,0.1473189617907159,0.0057880117335572,0.2606637465343414,0.4080994118584634,0.1120783643919365,0.012815448426746,4.0,5
0.4545454545454545,0.012815448426746,0.3077904762645965,0.0152560079414931,0.5191600460076273,0.6786056743755876,0.1698592373773988,0.0025828408210395,4.0,6
0.5454545454545454,0.0025828408210395,0.2800707144537924,0.0026942133412211,0.4836062270675797,0.6468211133675313,0.1474254964205981,0.0145413938224524,4.0,7
0.6363636363636364,0.0145413938224524,0.2685047501409001,0.0152840304461516,0.4469173832053916,0.6124351928629975,0.1837083449974481,0.0162035278566979,4.0,8
0.7272727272727273,0.0162035278566979,0.2835933482244627,0.0178736401676825,0.4538508000434,0.6190622829680364,0.2237541580699868,0.0450933620990899,4.0,9
0.8181818181818182,0.0450933620990899,0.2052662848445246,0.0419215013011909,0.3664535725947712,0.5307691302596561,0.117411003624734,0.063142861483766,4.0,10
0.9090909090909092,0.063142861483766,0.0532057382602719,0.0394986512653808,0.0919577255534047,0.1653058076110181,0.0623243853369257,0.0514593050638873,4.0,11
1.0,0.0514593050638873,0.1345241750388433,0.0402078524937025,0.2670207774275311,0.4160287954250068,0.0419397387800533,0.015428675610386,4.0,12
0.0,0.015428675610386,0.2683884915247147,0.0162375508114515,0.4308962452501125,0.5968839579347761,0.2182218106517264,0.041705282669138,4.0,1
0.0909090909090909,0.041705282669138,0.1329718170559418,0.0317150649696968,0.2718868157671475,0.4220467331548231,0.0245176031341274,0.0395706406964554,4.0,2
0.1818181818181818,0.0395706406964554,0.27349504666531,0.0428083052551707,0.5345437785689973,0.6919153998132522,0.0220013401376317,0.0250459593734332,4.0,3
0.2727272727272727,0.0250459593734332,0.2467403110920452,0.0251760723495981,0.4918691644270772,0.654339098650096,0.0129894541996691,0.008758869019584,4.0,4
0.3636363636363636,0.008758869019584,0.2719240610440637,0.0091676492254341,0.4941280906095008,0.6563803325042102,0.0969602226873465,0.0125571643446421,4.0,5
0.4545454545454545,0.0125571643446421,0.1848186200395743,0.0092587620885623,0.3182442523926896,0.4772261211229821,0.1412575714707884,0.0033424998860511,4.0,6
0.5454545454545454,0.0033424998860511,0.1655367216421102,0.0,0.1583887958833585,0.2690256335988925,0.4542250974113053,0.0030462328506966,4.0,7
0.6363636363636364,0.0030462328506966,0.207883892356523,0.0010152495752502,0.1277621177757747,0.2226657929348939,0.7546716679136707,0.0113341132499734,4.0,8
0.7272727272727273,0.0113341132499734,0.1601698888242799,0.0070168796430999,0.1914826355842194,0.3165415521258964,0.339361580387338,0.0045959373433203,4.0,9
0.8181818181818182,0.0045959373433203,0.2037736801824717,0.0023972879236273,0.2170917946126205,0.3516027666762998,0.4734977647920733,0.0081967213114754,4.0,10
0.9090909090909092,0.0081967213114754,0.2269879518525222,0.0068036523447969,0.3597246539273567,0.5235162028202326,0.2184620785341429,,4.0,11
